"id","deck_id","card_id","quantity"
3144,166,226,4
3145,166,500,4
3146,166,857,4
3147,166,505,4
3148,166,522,4
3149,166,919,2
3150,166,881,4
3151,166,161,3
3152,167,1036,4
3153,167,1038,4
3154,167,1061,2
3155,167,1090,2
3156,167,667,4
3157,167,668,4
3158,167,37,4
3159,167,567,4
3160,167,331,4
3161,167,400,2
3162,167,401,4
3163,167,838,4
3164,167,691,4
3165,167,153,4
3166,167,1092,4
3167,167,882,2
3168,167,689,4
3169,168,317,2
3170,168,416,4
3171,168,681,2
3172,168,884,4
3173,168,57,2
3174,168,1061,3
3175,168,1078,4
3176,168,857,2
3177,168,1117,2
3178,168,769,3
3179,168,505,4
3180,168,356,4
3181,168,522,3
3182,168,430,2
3183,168,780,3
3184,168,974,4
3185,168,161,3
3186,168,1185,2
3187,168,528,3
3188,168,994,2
3189,168,1148,2
3190,169,778,4
3191,169,862,4
3192,169,294,3
3193,169,681,4
3194,169,581,4
3195,169,943,3
3196,169,299,2
3197,169,470,4
3198,169,112,1
3199,169,904,4
3200,169,65,2
3201,169,867,2
3202,169,524,1
3203,169,1065,4
3204,169,252,2
3205,169,813,2
3206,169,830,4
3207,169,1131,1
3208,169,528,4
3209,169,1180,3
3210,169,1148,3
3211,169,1191,3
3212,170,531,2
3213,170,533,2
3214,170,417,3
3215,170,537,4
3216,170,582,3
3217,170,585,3
3218,170,372,4
3219,170,524,3
3220,170,1146,2
3221,170,1130,3
3222,170,692,2
3223,170,547,2
3224,170,593,2
3225,170,594,4
3226,170,385,1
3227,170,549,3
3228,170,1079,2
3229,170,430,1
3230,170,1105,2
3231,170,388,2
3232,170,552,2
3233,170,553,2
3234,170,1148,2
3235,170,389,4
3236,171,606,4
3237,171,1165,4
3238,171,541,4
3239,171,347,2
3240,171,449,3
3241,171,166,2
3242,171,157,4
3243,171,276,4
3244,171,195,4
3245,171,690,2
3246,171,616,4
3247,171,458,2
3248,171,181,4
3249,171,624,4
3250,171,684,2
3251,171,151,4
3252,171,207,4
3253,171,208,4
3254,172,1058,4
3255,172,1118,3
3256,172,2,4
3257,172,341,2
3258,172,1090,4
3259,172,500,4
3260,172,857,4
3261,172,858,3
3262,172,181,4
3263,172,505,4
3264,172,522,4
3265,172,951,4
3266,172,1092,4
3267,172,207,4
3268,172,208,4
3269,172,1069,4
3270,173,159,2
3271,173,778,4
3272,173,782,4
3273,173,862,4
3274,173,1017,1
3275,173,943,4
3276,173,112,2
3277,173,1119,3
3278,173,524,3
3279,173,822,2
3280,173,1065,2
3281,173,890,2
3282,173,784,1
3283,173,1041,2
3284,173,866,4
3285,173,1056,4
3286,173,1105,2
3287,173,600,4
3288,173,830,4
3289,173,528,3
3290,173,1191,4
3291,174,1136,4
3292,174,391,4
3293,174,739,4
3294,174,1038,4
3295,174,609,3
3296,174,746,4
3297,174,223,4
3298,174,449,3
3299,174,567,4
3300,174,788,4
3301,174,224,2
3302,174,225,4
3303,174,226,4
3304,174,861,3
3305,174,573,2
3306,174,919,4
3307,174,1019,3
3308,175,851,4
3309,175,182,4
3310,175,855,4
3311,175,186,4
3312,175,843,4
3313,175,191,3
3314,175,848,3
3315,175,192,4
3316,175,853,4
3317,175,927,3
3318,175,202,4
3319,175,839,2
3320,175,842,2
3321,175,868,3
3322,175,204,2
3323,175,205,3
3324,175,342,3
3325,175,338,4
3326,176,1058,4
3327,176,655,3
3328,176,630,2
3329,176,1115,1
3330,176,660,2
3331,176,294,4
3332,176,1060,2
3333,176,943,4
3334,176,1002,3
3335,176,1061,3
3336,176,301,4
3337,176,1065,2
3338,176,980,2
3339,176,925,1
3340,176,169,4
3341,176,500,4
3342,176,963,4
3343,176,857,3
3344,176,124,3
3345,176,161,4
3346,176,1180,1
3347,177,363,4
3348,177,782,4
3349,177,416,4
3350,177,728,4
3351,177,536,4
3352,177,57,4
3353,177,372,4
3354,177,512,4
3355,177,524,4
3356,177,9,4
3357,177,195,4
3358,177,593,4
3359,177,594,4
3360,177,523,4
3361,177,528,4
3362,178,685,4
3363,178,158,2
3364,178,631,3
3365,178,105,3
3366,178,632,2
3367,178,1029,4
3368,178,677,1
3369,178,1119,4
3370,178,303,2
3371,178,114,3
3372,178,541,4
3373,178,372,4
3374,178,890,4
3375,178,14,4
3376,178,963,4
3377,178,359,2
3378,178,201,3
3379,178,901,2
3380,178,879,2
3381,178,909,3
3382,179,1118,4
3383,179,1115,3
3384,179,168,2
3385,179,391,4
3386,179,660,4
3387,179,1060,2
3388,179,1038,4
3389,179,219,3
3390,179,329,4
3391,179,220,4
3392,179,223,4
3393,179,224,2
3394,179,225,4
3395,179,226,4
3396,179,838,4
3397,179,500,4
3398,179,857,4
3399,180,1014,4
3400,180,1136,4
3401,180,1038,4
3402,180,1169,4
3403,180,613,4
3404,180,220,4
3405,180,223,4
3406,180,157,4
3407,180,225,4
3408,180,226,4
3409,180,409,4
3410,180,922,4
3411,180,797,4
3412,180,800,4
3413,180,919,4
3414,181,748,1
3415,181,555,2
3416,181,391,4
3417,181,294,2
3418,181,152,3
3419,181,750,4
3420,181,1038,4
3421,181,112,2
3422,181,822,2
3423,181,1065,3
3424,181,220,4
3425,181,223,4
3426,181,755,2
3427,181,224,3
3428,181,225,2
3429,181,226,4
3430,181,169,3
3431,181,866,3
3432,181,409,3
3433,181,830,4
3434,181,694,2
3435,182,748,2
3436,182,391,4
3437,182,739,4
3438,182,296,4
3439,182,152,2
3440,182,750,4
3441,182,1038,4
3442,182,470,4
3443,182,112,2
3444,182,822,2
3445,182,220,4
3446,182,223,4
3447,182,224,3
3448,182,169,4
3449,182,409,2
3450,182,919,4
3451,182,881,1
3452,182,830,4
3453,182,234,2
3454,183,511,1
3455,183,728,3
3456,183,186,2
3457,183,538,4
3458,183,802,1
3459,183,347,2
3460,183,449,3
3461,183,157,3
3462,183,276,4
3463,183,195,4
3464,183,690,3
3465,183,616,4
3466,183,523,3
3467,183,385,4
3468,183,458,1
3469,183,181,4
3470,183,624,4
3471,183,684,2
3472,183,151,4
3473,183,1081,3
3474,183,733,1
3475,184,772,4
3476,184,778,4
3477,184,862,3
3478,184,739,2
3479,184,579,2
3480,184,750,2
3481,184,1017,1
3482,184,1038,4
3483,184,424,2
3484,184,220,4
3485,184,223,4
3486,184,224,3
3487,184,225,4
3488,184,226,4
3489,184,781,2
3490,184,784,2
3491,184,409,2
3492,184,919,1
3493,184,881,2
3494,184,528,4
3495,184,694,2
3496,184,1191,2
3497,185,1058,4
3498,185,1118,2
3499,185,2,4
3500,185,341,4
3501,185,728,4
3502,185,1061,2
3503,185,1090,4
3504,185,500,4
3505,185,858,2
3506,185,181,4
3507,185,505,4
3508,185,522,4
3509,185,1092,4
3510,185,1098,4
3511,185,207,4
3512,185,208,4
3513,185,1069,2
3514,186,739,4
3515,186,152,3
3516,186,750,3
3517,186,1038,4
3518,186,112,3
3519,186,1065,2
3520,186,220,4
3521,186,223,4
3522,186,890,4
3523,186,224,4
3524,186,225,4
3525,186,226,4
3526,186,169,2
3527,186,409,4
3528,186,919,3
3529,186,881,4
3530,186,830,4
3531,187,2,4
3532,187,579,3
3533,187,681,4
3534,187,581,4
3535,187,512,4
3536,187,1123,2
3537,187,256,4
3538,187,432,3
3539,187,1044,4
3540,187,1098,4
3541,187,600,4
3542,187,1131,3
3543,187,528,4
3544,187,553,3
3545,187,1148,3
3546,187,1035,4
3547,187,1191,3
3548,188,1058,3
3549,188,1118,4
3550,188,1115,3
3551,188,873,4
3552,188,294,4
3553,188,828,4
3554,188,943,4
3555,188,1002,4
3556,188,112,3
3557,188,301,4
3558,188,980,2
3559,188,169,4
3560,188,500,3
3561,188,963,4
3562,188,854,3
3563,188,124,4
3564,188,161,4
3565,189,1058,4
3566,189,1118,2
3567,189,655,2
3568,189,630,2
3569,189,1115,2
3570,189,294,4
3571,189,943,4
3572,189,1002,4
3573,189,1061,3
3574,189,112,1
3575,189,662,2
3576,189,301,4
3577,189,475,4
3578,189,476,4
3579,189,980,2
3580,189,500,4
3581,189,963,4
3582,189,1117,1
3583,189,124,3
3584,189,161,4
3585,190,1058,4
3586,190,1118,3
3587,190,2,4
3588,190,341,4
3589,190,362,2
3590,190,728,4
3591,190,329,2
3592,190,1090,4
3593,190,500,4
3594,190,857,3
3595,190,523,3
3596,190,181,4
3597,190,1092,4
3598,190,1098,2
3599,190,207,4
3600,190,208,4
3601,190,553,3
3602,190,1069,2
3603,191,555,2
3604,191,391,4
3605,191,152,2
3606,191,750,4
3607,191,1038,4
3608,191,112,1
3609,191,1065,2
3610,191,220,4
3611,191,223,4
3612,191,755,2
3613,191,224,3
3614,191,225,4
3615,191,226,4
3616,191,169,4
3617,191,866,2
3618,191,409,4
3619,191,830,4
3620,191,576,3
3621,191,694,2
3622,191,234,2
3623,192,2,4
3624,192,416,4
3625,192,728,4
3626,192,535,4
3627,192,681,4
3628,192,1017,3
3629,192,57,4
3630,192,256,4
3631,192,858,2
3632,192,1044,4
3633,192,1098,4
3634,192,600,4
3635,192,1131,3
3636,192,528,4
3637,192,516,2
3638,192,1148,3
3639,192,1191,3
3640,193,1134,2
3641,193,1120,2
3642,193,511,1
3643,193,1064,4
3644,193,446,4
3645,193,1033,4
3646,193,611,4
3647,193,612,4
3648,193,166,4
3649,193,157,3
3650,193,690,3
3651,193,616,4
3652,193,917,4
3653,193,897,1
3654,193,181,4
3655,193,1189,4
3656,193,865,3
3657,193,285,1
3658,193,684,1
3659,193,627,3
3660,194,158,4
3661,194,354,4
3662,194,294,4
3663,194,1053,4
3664,194,681,4
3665,194,581,4
3666,194,244,3
3667,194,249,2
3668,194,299,2
3669,194,1119,4
3670,194,475,3
3671,194,524,2
3672,194,1065,3
3673,194,640,2
3674,194,1056,3
3675,194,963,4
3676,194,528,4
3677,194,1148,4
3678,195,511,1
3679,195,728,4
3680,195,538,4
3681,195,683,2
3682,195,445,2
3683,195,541,2
3684,195,449,3
3685,195,166,4
3686,195,157,2
3687,195,276,4
3688,195,195,4
3689,195,616,4
3690,195,523,4
3691,195,385,2
3692,195,181,4
3693,195,285,2
3694,195,624,4
3695,195,176,4
3696,195,151,4
3697,196,1164,1
3698,196,739,4
3699,196,152,3
3700,196,750,4
3701,196,1038,4
3702,196,6,2
3703,196,219,3
3704,196,220,4
3705,196,222,2
3706,196,223,4
3707,196,224,4
3708,196,225,4
3709,196,226,4
3710,196,730,2
3711,196,523,2
3712,196,360,2
3713,196,409,4
3714,196,181,4
3715,196,735,2
3716,196,919,2
3717,197,653,4
3718,197,654,4
3719,197,628,4
3720,197,685,4
3721,197,158,4
3722,197,105,4
3723,197,1141,2
3724,197,1115,4
3725,197,1060,3
3726,197,1061,2
3727,197,662,2
3728,197,890,4
3729,197,169,4
3730,197,672,4
3731,197,505,4
3732,197,143,2
3733,197,338,2
3734,197,339,2
3735,197,909,1
3736,198,741,4
3737,198,363,4
3738,198,1036,4
3739,198,391,4
3740,198,728,4
3741,198,536,4
3742,198,744,3
3743,198,1169,4
3744,198,9,4
3745,198,220,4
3746,198,223,4
3747,198,567,4
3748,198,38,4
3749,198,523,4
3750,198,230,1
3751,198,955,2
3752,198,389,2
3753,199,696,4
3754,199,1002,4
3755,199,1038,4
3756,199,1090,4
3757,199,667,4
3758,199,668,2
3759,199,37,4
3760,199,567,4
3761,199,331,4
3762,199,400,4
3763,199,401,2
3764,199,691,4
3765,199,153,4
3766,199,1102,2
3767,199,986,2
3768,199,882,4
3769,199,1168,4
3770,200,772,4
3771,200,778,4
3772,200,862,3
3773,200,739,2
3774,200,579,2
3775,200,750,2
3776,200,1017,1
3777,200,1038,4
3778,200,524,1
3779,200,424,2
3780,200,220,4
3781,200,223,4
3782,200,224,3
3783,200,225,4
3784,200,226,4
3785,200,781,2
3786,200,784,2
3787,200,409,2
3788,200,919,1
3789,200,881,2
3790,200,528,4
3791,200,694,2
3792,200,1191,2
3793,201,1014,3
3794,201,363,2
3795,201,742,2
3796,201,391,4
3797,201,728,4
3798,201,536,4
3799,201,1038,3
3800,201,9,4
3801,201,220,4
3802,201,223,4
3803,201,567,4
3804,201,38,4
3805,201,225,4
3806,201,523,4
3807,201,757,2
3808,201,1098,2
3809,201,919,3
3810,201,881,3
3811,202,156,2
3812,202,79,3
3813,202,739,4
3814,202,560,3
3815,202,164,3
3816,202,1178,4
3817,202,683,4
3818,202,609,2
3819,202,394,3
3820,202,995,2
3821,202,564,3
3822,202,613,4
3823,202,567,2
3824,202,976,2
3825,202,458,3
3826,202,279,3
3827,202,280,4
3828,202,1020,2
3829,202,348,3
3830,202,977,1
3831,202,919,3
3832,203,77,3
3833,203,156,3
3834,203,79,4
3835,203,103,4
3836,203,158,3
3837,203,105,4
3838,203,1053,4
3839,203,1064,2
3840,203,298,2
3841,203,110,2
3842,203,1051,2
3843,203,113,2
3844,203,169,4
3845,203,1088,3
3846,203,1056,2
3847,203,308,4
3848,203,963,4
3849,203,98,4
3850,203,312,2
3851,203,1057,2
3852,203,1084,2
3853,204,1058,2
3854,204,886,2
3855,204,1115,3
3856,204,317,2
3857,204,606,4
3858,204,1002,4
3859,204,683,4
3860,204,489,3
3861,204,446,3
3862,204,525,4
3863,204,500,4
3864,204,893,3
3865,204,897,3
3866,204,505,4
3867,204,522,4
3868,204,624,4
3869,204,1063,3
3870,204,339,4
3871,205,1047,1
3872,205,511,1
3873,205,728,4
3874,205,606,4
3875,205,538,4
3876,205,1165,1
3877,205,157,4
3878,205,276,4
3879,205,195,4
3880,205,690,4
3881,205,616,4
3882,205,381,3
3883,205,384,2
3884,205,181,4
3885,205,285,1
3886,205,624,4
3887,205,684,2
3888,205,151,4
3889,205,735,4
3890,205,733,1
3891,206,1058,4
3892,206,1118,3
3893,206,2,4
3894,206,341,4
3895,206,362,2
3896,206,728,4
3897,206,1061,2
3898,206,1090,4
3899,206,500,4
3900,206,857,3
3901,206,181,3
3902,206,505,4
3903,206,522,4
3904,206,1092,4
3905,206,1098,2
3906,206,207,4
3907,206,208,4
3908,206,553,4
3909,207,777,2
3910,207,772,3
3911,207,778,4
3912,207,862,3
3913,207,416,4
3914,207,750,2
3915,207,1038,4
3916,207,1169,2
3917,207,524,2
3918,207,746,2
3919,207,220,4
3920,207,223,4
3921,207,225,4
3922,207,226,4
3923,207,781,2
3924,207,919,2
3925,207,881,2
3926,207,528,4
3927,207,694,2
3928,207,1148,2
3929,207,1191,2
3930,208,1134,3
3931,208,1136,4
3932,208,778,3
3933,208,782,3
3934,208,862,4
3935,208,416,3
3936,208,681,4
3937,208,581,4
3938,208,1064,2
3939,208,57,3
3940,208,154,2
3941,208,904,2
3942,208,1171,3
3943,208,157,4
3944,208,865,4
3945,208,528,4
3946,208,1148,4
3947,208,1191,4
3948,209,1014,4
3949,209,465,2
3950,209,739,4
3951,209,152,2
3952,209,750,3
3953,209,943,3
3954,209,1038,4
3955,209,301,4
3956,209,1065,2
3957,209,980,2
3958,209,220,4
3959,209,223,2
3960,209,224,4
3961,209,225,4
3962,209,226,2
3963,209,963,4
3964,209,409,2
3965,209,124,4
3966,209,830,4
3967,210,628,3
3968,210,105,3
3969,210,363,3
3970,210,511,2
3971,210,728,4
3972,210,536,4
3973,210,637,4
3974,210,541,3
3975,210,512,3
3976,210,867,1
3977,210,9,4
3978,210,195,4
3979,210,523,4
3980,210,181,4
3981,210,20,4
3982,210,735,4
3983,210,486,4
3984,210,733,2
3985,211,1058,4
3986,211,1014,4
3987,211,1118,3
3988,211,860,4
3989,211,26,4
3990,211,210,4
3991,211,1060,3
3992,211,1038,4
3993,211,1061,2
3994,211,34,4
3995,211,327,3
3996,211,513,4
3997,211,500,3
3998,211,857,4
3999,211,505,4
4000,211,522,4
4001,211,161,2
4002,212,1058,4
4003,212,728,4
4004,212,855,4
4005,212,372,4
4006,212,512,4
4007,212,500,4
4008,212,857,4
4009,212,672,4
4010,212,523,4
4011,212,895,4
4012,212,143,4
4013,212,20,4
4014,212,854,4
4015,212,22,4
4016,212,526,4
4017,213,1058,4
4018,213,1014,4
4019,213,1118,2
4020,213,860,4
4021,213,26,4
4022,213,210,4
4023,213,1060,3
4024,213,1038,4
4025,213,1061,2
4026,213,326,4
4027,213,327,3
4028,213,513,4
4029,213,500,4
4030,213,857,4
4031,213,505,4
4032,213,522,4
4033,213,161,2
4034,214,159,3
4035,214,778,4
4036,214,782,3
4037,214,862,4
4038,214,943,4
4039,214,301,3
4040,214,1119,2
4041,214,1001,2
4042,214,1065,2
4043,214,980,3
4044,214,781,3
4045,214,784,3
4046,214,1041,3
4047,214,1056,4
4048,214,963,4
4049,214,600,4
4050,214,830,3
4051,214,1131,2
4052,214,1191,4
4053,215,1058,4
4054,215,1118,3
4055,215,656,4
4056,215,687,3
4057,215,316,3
4058,215,353,4
4059,215,362,3
4060,215,1119,4
4061,215,822,2
4062,215,1065,3
4063,215,1090,3
4064,215,866,1
4065,215,857,4
4066,215,503,2
4067,215,505,4
4068,215,522,4
4069,215,874,2
4070,215,1092,4
4071,215,830,4
4072,216,1058,4
4073,216,1118,1
4074,216,630,2
4075,216,316,1
4076,216,159,2
4077,216,168,4
4078,216,660,2
4079,216,294,4
4080,216,1060,2
4081,216,943,4
4082,216,1002,2
4083,216,1061,3
4084,216,301,4
4085,216,328,2
4086,216,822,1
4087,216,1065,2
4088,216,980,2
4089,216,169,4
4090,216,500,4
4091,216,963,4
4092,216,857,2
4093,216,161,4
4094,217,1058,4
4095,217,655,3
4096,217,630,3
4097,217,1115,1
4098,217,660,2
4099,217,294,4
4100,217,1060,1
4101,217,943,4
4102,217,1002,3
4103,217,1061,3
4104,217,301,4
4105,217,1065,3
4106,217,980,2
4107,217,925,1
4108,217,169,3
4109,217,500,4
4110,217,963,4
4111,217,857,3
4112,217,124,3
4113,217,161,4
4114,217,830,1
4115,217,1180,1
4116,218,1014,3
4117,218,363,4
4118,218,1036,4
4119,218,391,4
4120,218,728,4
4121,218,560,3
4122,218,536,4
4123,218,1169,4
4124,218,9,4
4125,218,220,2
4126,218,223,2
4127,218,38,4
4128,218,225,4
4129,218,43,4
4130,218,523,4
4131,218,20,3
4132,218,735,3
4133,219,772,4
4134,219,416,4
4135,219,186,4
4136,219,57,4
4137,219,61,3
4138,219,730,3
4139,219,515,3
4140,219,593,4
4141,219,594,4
4142,219,381,2
4143,219,20,3
4144,219,22,4
4145,219,526,4
4146,219,207,4
4147,219,208,4
4148,219,76,3
4149,219,528,4
4150,220,860,2
4151,220,741,3
4152,220,826,4
4153,220,742,3
4154,220,873,2
4155,220,739,3
4156,220,750,2
4157,220,1169,2
4158,220,1183,2
4159,220,1166,3
4160,220,810,4
4161,220,867,2
4162,220,759,3
4163,220,737,2
4164,220,756,4
4165,220,753,3
4166,220,1021,2
4167,220,866,1
4168,220,816,2
4169,220,1012,2
4170,220,1024,1
4171,220,919,4
4172,220,830,4
4173,221,1118,3
4174,221,1115,4
4175,221,555,2
4176,221,317,4
4177,221,391,4
4178,221,1038,4
4179,221,220,4
4180,221,223,4
4181,221,567,4
4182,221,38,3
4183,221,225,4
4184,221,226,4
4185,221,500,4
4186,221,881,4
4187,221,955,1
4188,221,161,4
4189,221,149,3
4190,222,603,4
4191,222,1136,4
4192,222,957,2
4193,222,606,4
4194,222,802,4
4195,222,683,4
4196,222,157,4
4197,222,788,4
4198,222,276,4
4199,222,616,4
4200,222,181,4
4201,222,624,4
4202,222,1081,4
4203,222,207,4
4204,222,208,4
4205,222,1019,2
4206,222,733,1
4207,223,1014,4
4208,223,363,3
4209,223,1036,4
4210,223,391,4
4211,223,728,4
4212,223,534,3
4213,223,536,4
4214,223,1169,4
4215,223,219,3
4216,223,9,4
4217,223,220,4
4218,223,38,4
4219,223,39,3
4220,223,225,4
4221,223,42,4
4222,223,523,4
4223,224,1058,2
4224,224,1118,2
4225,224,158,4
4226,224,632,4
4227,224,127,2
4228,224,831,2
4229,224,660,4
4230,224,943,3
4231,224,1002,4
4232,224,1061,3
4233,224,301,4
4234,224,1065,2
4235,224,169,4
4236,224,500,4
4237,224,307,2
4238,224,963,4
4239,224,857,4
4240,224,339,4
4241,224,161,2
4242,225,1058,4
4243,225,317,2
4244,225,318,1
4245,225,683,4
4246,225,1061,3
4247,225,1090,4
4248,225,611,4
4249,225,612,4
4250,225,613,4
4251,225,157,4
4252,225,996,2
4253,225,691,4
4254,225,670,4
4255,225,672,4
4256,225,505,4
4257,225,522,4
4258,225,1092,4
4259,226,1058,4
4260,226,732,4
4261,226,1118,2
4262,226,341,4
4263,226,362,3
4264,226,728,4
4265,226,1061,2
4266,226,1142,1
4267,226,871,1
4268,226,1090,3
4269,226,500,4
4270,226,857,2
4271,226,858,3
4272,226,181,4
4273,226,916,3
4274,226,854,2
4275,226,1092,2
4276,226,735,2
4277,226,207,4
4278,226,208,4
4279,226,1069,2
4280,227,1058,4
4281,227,1118,4
4282,227,294,3
4283,227,828,4
4284,227,1060,3
4285,227,943,4
4286,227,1002,4
4287,227,1061,2
4288,227,301,4
4289,227,822,2
4290,227,1065,2
4291,227,980,2
4292,227,500,4
4293,227,963,4
4294,227,857,2
4295,227,124,4
4296,227,161,4
4297,227,830,4
4298,228,1058,4
4299,228,1115,2
4300,228,1038,4
4301,228,396,4
4302,228,327,2
4303,228,513,4
4304,228,1090,4
4305,228,220,4
4306,228,223,4
4307,228,567,4
4308,228,225,4
4309,228,226,4
4310,228,500,4
4311,228,505,4
4312,228,522,4
4313,228,881,4
4314,229,1135,2
4315,229,1047,3
4316,229,1136,4
4317,229,391,4
4318,229,750,2
4319,229,1038,4
4320,229,219,4
4321,229,347,2
4322,229,220,4
4323,229,223,4
4324,229,449,2
4325,229,567,4
4326,229,157,4
4327,229,225,4
4328,229,226,4
4329,229,279,2
4330,229,808,2
4331,229,919,3
4332,229,881,2
4333,230,168,4
4334,230,661,4
4335,230,1080,4
4336,230,683,2
4337,230,1107,2
4338,230,446,3
4339,230,525,4
4340,230,899,4
4341,230,1090,4
4342,230,613,2
4343,230,500,4
4344,230,1091,2
4345,230,279,3
4346,230,280,4
4347,230,897,4
4348,230,1020,2
4349,230,894,4
4350,230,627,4
4351,231,1058,4
4352,231,1118,3
4353,231,2,4
4354,231,341,4
4355,231,362,3
4356,231,1061,2
4357,231,1142,1
4358,231,1090,4
4359,231,500,3
4360,231,857,4
4361,231,523,3
4362,231,858,4
4363,231,181,4
4364,231,505,4
4365,231,522,4
4366,231,1092,4
4367,231,1098,2
4368,231,553,3
4369,232,1014,4
4370,232,363,4
4371,232,1036,4
4372,232,391,2
4373,232,728,4
4374,232,536,4
4375,232,1169,4
4376,232,9,4
4377,232,220,3
4378,232,567,4
4379,232,38,4
4380,232,224,1
4381,232,225,4
4382,232,20,4
4383,232,1102,4
4384,232,919,3
4385,232,955,3
4386,233,739,4
4387,233,152,2
4388,233,750,2
4389,233,943,3
4390,233,1038,4
4391,233,519,4
4392,233,111,4
4393,233,112,2
4394,233,1119,3
4395,233,822,2
4396,233,746,2
4397,233,220,4
4398,233,223,4
4399,233,224,4
4400,233,225,4
4401,233,226,4
4402,233,169,4
4403,233,830,4
4404,234,1058,4
4405,234,653,4
4406,234,1014,4
4407,234,1118,4
4408,234,1141,1
4409,234,1115,3
4410,234,210,4
4411,234,168,4
4412,234,743,4
4413,234,1038,4
4414,234,1061,3
4415,234,326,4
4416,234,327,1
4417,234,513,4
4418,234,1117,2
4419,234,505,3
4420,234,522,3
4421,234,1147,1
4422,234,1063,2
4423,234,161,4
4424,234,234,4
4425,235,1134,4
4426,235,1058,4
4427,235,1047,3
4428,235,1136,2
4429,235,168,4
4430,235,517,4
4431,235,683,4
4432,235,446,3
4433,235,525,4
4434,235,899,4
4435,235,996,3
4436,235,500,4
4437,235,279,4
4438,235,280,4
4439,235,897,3
4440,235,505,3
4441,235,522,3
4442,236,1036,2
4443,236,391,4
4444,236,855,4
4445,236,663,4
4446,236,220,4
4447,236,223,4
4448,236,567,4
4449,236,38,4
4450,236,225,4
4451,236,226,4
4452,236,838,4
4453,236,691,4
4454,236,500,4
4455,236,857,4
4456,236,1063,2
4457,236,919,4
4458,237,1118,2
4459,237,316,4
4460,237,778,1
4461,237,782,4
4462,237,862,4
4463,237,524,4
4464,237,1090,4
4465,237,515,4
4466,237,781,4
4467,237,784,4
4468,237,1041,1
4469,237,857,3
4470,237,505,4
4471,237,522,4
4472,237,1092,4
4473,237,528,4
4474,237,1148,3
4475,237,1191,2
4476,238,1047,1
4477,238,1136,3
4478,238,511,1
4479,238,186,1
4480,238,606,3
4481,238,538,1
4482,238,683,2
4483,238,347,1
4484,238,449,2
4485,238,166,2
4486,238,157,4
4487,238,276,4
4488,238,195,4
4489,238,690,1
4490,238,616,4
4491,238,620,1
4492,238,385,1
4493,238,181,4
4494,238,285,1
4495,238,623,1
4496,238,624,4
4497,238,684,2
4498,238,151,4
4499,238,207,4
4500,238,208,3
4501,238,733,2
4502,239,1118,4
4503,239,555,1
4504,239,168,2
4505,239,391,2
4506,239,660,4
4507,239,750,2
4508,239,1038,4
4509,239,329,4
4510,239,220,4
4511,239,223,4
4512,239,567,4
4513,239,224,2
4514,239,225,4
4515,239,226,4
4516,239,500,4
4517,239,857,3
4518,239,1063,3
4519,239,881,3
4520,239,161,2
4521,240,1058,4
4522,240,655,2
4523,240,1115,4
4524,240,316,2
4525,240,294,4
4526,240,1060,1
4527,240,943,4
4528,240,1002,4
4529,240,299,2
4530,240,1061,3
4531,240,301,4
4532,240,1065,2
4533,240,980,2
4534,240,169,3
4535,240,500,4
4536,240,963,4
4537,240,1117,3
4538,240,124,4
4539,240,161,4
4540,241,529,4
4541,241,530,4
4542,241,554,2
4543,241,557,2
4544,241,696,4
4545,241,760,3
4546,241,559,4
4547,241,902,4
4548,241,560,4
4549,241,537,2
4550,241,564,4
4551,241,541,4
4552,241,1146,2
4553,241,747,2
4554,241,566,2
4555,241,875,2
4556,241,546,4
4557,241,547,4
4558,241,572,3
4559,242,53,4
4560,242,862,4
4561,242,943,4
4562,242,299,4
4563,242,154,4
4564,242,112,4
4565,242,1005,4
4566,242,301,4
4567,242,980,2
4568,242,1056,4
4569,242,963,4
4570,242,813,4
4571,242,124,4
4572,242,830,4
4573,242,1131,2
4574,242,1180,4
4575,243,391,4
4576,243,294,3
4577,243,152,2
4578,243,750,3
4579,243,1038,4
4580,243,1119,2
4581,243,1100,3
4582,243,822,3
4583,243,220,4
4584,243,223,3
4585,243,479,4
4586,243,224,4
4587,243,225,4
4588,243,832,1
4589,243,226,4
4590,243,866,3
4591,243,1125,4
4592,243,830,4
4593,243,576,2
4594,244,293,2
4595,244,728,4
4596,244,828,4
4597,244,536,4
4598,244,6,2
4599,244,1033,4
4600,244,9,4
4601,244,824,4
4602,244,177,4
4603,244,730,4
4604,244,195,4
4605,244,523,4
4606,244,181,4
4607,244,207,4
4608,244,208,4
4609,244,389,4
4610,245,1115,4
4611,245,316,4
4612,245,317,4
4613,245,416,4
4614,245,57,4
4615,245,419,4
4616,245,1090,4
4617,245,256,4
4618,245,1117,4
4619,245,430,4
4620,245,1105,4
4621,245,1044,4
4622,245,161,4
4623,245,528,4
4624,245,516,4
4625,246,653,2
4626,246,654,4
4627,246,660,1
4628,246,415,3
4629,246,883,3
4630,246,417,2
4631,246,418,3
4632,246,491,1
4633,246,421,1
4634,246,662,1
4635,246,62,2
4636,246,1076,2
4637,246,1003,2
4638,246,1077,2
4639,246,64,2
4640,246,422,3
4641,246,493,3
4642,246,664,2
4643,246,666,2
4644,246,671,2
4645,246,591,2
4646,246,596,2
4647,246,428,1
4648,246,505,2
4649,246,430,1
4650,246,974,1
4651,246,1063,2
4652,246,1105,2
4653,246,911,3
4654,246,1145,1
4655,247,1029,3
4656,247,728,2
4657,247,82,3
4658,247,805,2
4659,247,864,2
4660,247,1064,3
